BRISBANE,QLD,4000,-27.46758,153.027892,BRISBANE CENTRAL
BRISBANE ADELAIDE STREET,QLD,4000,-27.46758,153.027892,BRISBANE CENTRAL
BRISBANE GPO,QLD,4000,-27.46758,153.027892,BRISBANE CENTRAL
SPRING HILL,QLD,4000,-27.46758,153.027892,BRISBANE CENTRAL
BRISBANE,QLD,4001,-27.603479,152.823141,BRISBANE CENTRAL
CENTRAL PLAZA,QLD,4001,-27.603479,152.823141,BRISBANE CENTRAL
RIVERSIDE CENTRE,QLD,4001,-27.603479,152.823141,BRISBANE CENTRAL
WATERFRONT PLACE,QLD,4001,-27.603479,152.823141,BRISBANE CENTRAL
GEORGE STREET,QLD,4003,-24.872431,152.348462,BRISBANE CENTRAL
SPRING HILL,QLD,4004,-24.045265,149.316593,BRISBANE CENTRAL
NEW FARM,QLD,4005,-27.467878,153.047052,NORTHGATE
BOWEN HILLS,QLD,4006,-27.444163,153.038407,NORTHGATE
FORTITUDE VALLEY,QLD,4006,-27.444163,153.038407,NORTHGATE
FORTITUDE VALLEY BC,QLD,4006,-27.444163,153.038407,NORTHGATE
HERSTON,QLD,4006,-27.444163,153.038407,NORTHGATE
NEWSTEAD,QLD,4006,-27.444163,153.038407,NORTHGATE
ASCOT,QLD,4007,-27.43027,153.058679,NORTHGATE
HAMILTON,QLD,4007,-27.43027,153.058679,NORTHGATE
HAMILTON CENTRAL,QLD,4007,-27.43027,153.058679,NORTHGATE
PINKENBA,QLD,4008,-27.42257,153.118782,NORTHGATE
EAGLE FARM,QLD,4009,-27.430729,153.091148,NORTHGATE
EAGLE FARM BC,QLD,4009,-27.430729,153.091148,NORTHGATE
ALBION,QLD,4010,-27.428026,153.045205,NORTHGATE
ALBION BC,QLD,4010,-27.428026,153.045205,NORTHGATE
ALBION DC,QLD,4010,-27.428026,153.045205,NORTHGATE
CLAYFIELD,QLD,4011,-27.417536,153.056677,NORTHGATE
HENDRA,QLD,4011,-27.417536,153.056677,NORTHGATE
NUNDAH,QLD,4012,-27.40344,153.060428,MORETON
TOOMBUL,QLD,4012,-27.40344,153.060428,MORETON
WAVELL HEIGHTS,QLD,4012,-27.40344,153.060428,MORETON
WAVELL HEIGHTS NORTH,QLD,4012,-27.40344,153.060428,MORETON
NORTHGATE,QLD,4013,-27.389718,153.066343,MORETON
BANYO,QLD,4014,-27.375825,153.076469,MORETON
NUDGEE,QLD,4014,-27.375825,153.076469,MORETON
NUDGEE BEACH,QLD,4014,-27.375825,153.076469,MORETON
VIRGINIA,QLD,4014,-27.375825,153.076469,MORETON
VIRGINIA BC,QLD,4014,-27.375825,153.076469,MORETON
VIRGINIA DC,QLD,4014,-27.375825,153.076469,MORETON
BRACKEN RIDGE,QLD,4017,-27.327545,153.025938,NORTHGATE
BRIGHTON,QLD,4017,-27.327545,153.025938,NORTHGATE
BRIGHTON EVENTIDE,QLD,4017,-27.327545,153.025938,NORTHGATE
BRIGHTON NATHAN STREET,QLD,4017,-27.327545,153.025938,NORTHGATE
DEAGON,QLD,4017,-27.327545,153.025938,NORTHGATE
SANDGATE,QLD,4017,-27.327545,153.025938,NORTHGATE
SANDGATE DC,QLD,4017,-27.327545,153.025938,NORTHGATE
SHORNCLIFFE,QLD,4017,-27.327545,153.025938,NORTHGATE
FITZGIBBON,QLD,4018,-27.349074,153.031804,NORTHGATE
TAIGUM,QLD,4018,-27.349074,153.031804,NORTHGATE
CLONTARF,QLD,4019,-27.25958,153.08211,MORETON
CLONTARF BEACH,QLD,4019,-27.25958,153.08211,MORETON
CLONTARF DC,QLD,4019,-27.25958,153.08211,MORETON
MARGATE,QLD,4019,-27.25958,153.08211,MORETON
MARGATE BEACH,QLD,4019,-27.25958,153.08211,MORETON
WOODY POINT,QLD,4019,-27.25958,153.08211,MORETON
NEWPORT,QLD,4020,-27.231153,153.115686,MORETON
REDCLIFFE,QLD,4020,-27.231153,153.115686,MORETON
REDCLIFFE NORTH,QLD,4020,-27.231153,153.115686,MORETON
SCARBOROUGH,QLD,4020,-27.231153,153.115686,MORETON
KIPPA-RING,QLD,4021,-27.226494,153.085287,MORETON
ROTHWELL,QLD,4022,-27.213109,153.048135,MORETON
BULWER,QLD,4025,-27.076847,153.367844,MORETON
CAPE MORETON,QLD,4025,-27.076847,153.367844,MORETON
COWAN COWAN,QLD,4025,-27.076847,153.367844,MORETON
KOORINGAL,QLD,4025,-27.076847,153.367844,MORETON
TANGALOOMA,QLD,4025,-27.076847,153.367844,MORETON
ROYAL BRISBANE HOSPITAL,QLD,4029,-27.44768,153.026906,NORTHGATE
LUTWYCHE,QLD,4030,-27.422714,153.033723,NORTHGATE
WINDSOR,QLD,4030,-27.422714,153.033723,NORTHGATE
WOOLOOWIN,QLD,4030,-27.422714,153.033723,NORTHGATE
GORDON PARK,QLD,4031,-27.414955,153.026877,NORTHGATE
KEDRON,QLD,4031,-27.414955,153.026877,NORTHGATE
CHERMSIDE,QLD,4032,-27.38613,153.032142,MORETON
CHERMSIDE BC,QLD,4032,-27.38613,153.032142,MORETON
CHERMSIDE CENTRE,QLD,4032,-27.38613,153.032142,MORETON
CHERMSIDE SOUTH,QLD,4032,-27.38613,153.032142,MORETON
CHERMSIDE WEST,QLD,4032,-27.38613,153.032142,MORETON
ASPLEY,QLD,4034,-27.36386,153.015737,MORETON
BOONDALL,QLD,4034,-27.36386,153.015737,MORETON
CARSELDINE,QLD,4034,-27.36386,153.015737,MORETON
GEEBUNG,QLD,4034,-27.36386,153.015737,MORETON
ZILLMERE,QLD,4034,-27.36386,153.015737,MORETON
ALBANY CREEK,QLD,4035,-27.345529,152.968403,MORETON
BRIDGEMAN DOWNS,QLD,4035,-27.345529,152.968403,MORETON
BALD HILLS,QLD,4036,-27.306169,153.0126,MORETON
EATONS HILL,QLD,4037,-27.337969,152.949561,MORETON
ALDERLEY,QLD,4051,-27.424422,153.000517,NORTHGATE
ENOGGERA,QLD,4051,-27.424422,153.000517,NORTHGATE
GAYTHORNE,QLD,4051,-27.424422,153.000517,NORTHGATE
GRANGE,QLD,4051,-27.424422,153.000517,NORTHGATE
NEWMARKET,QLD,4051,-27.424422,153.000517,NORTHGATE
WILSTON,QLD,4051,-27.424422,153.000517,NORTHGATE
BROOKSIDE CENTRE,QLD,4053,-27.409023,152.980333,NORTHGATE
EVERTON HILLS,QLD,4053,-27.409023,152.980333,NORTHGATE
EVERTON PARK,QLD,4053,-27.409023,152.980333,NORTHGATE
MCDOWALL,QLD,4053,-27.409023,152.980333,NORTHGATE
MITCHELTON,QLD,4053,-27.409023,152.980333,NORTHGATE
STAFFORD,QLD,4053,-27.409023,152.980333,NORTHGATE
STAFFORD BC,QLD,4053,-27.409023,152.980333,NORTHGATE
STAFFORD DC,QLD,4053,-27.409023,152.980333,NORTHGATE
STAFFORD HEIGHTS,QLD,4053,-27.409023,152.980333,NORTHGATE
ARANA HILLS,QLD,4054,-27.397523,152.959538,MORETON
KEPERRA,QLD,4054,-27.397523,152.959538,MORETON
BUNYA,QLD,4055,-27.369847,152.937598,MORETON
FERNY GROVE,QLD,4055,-27.369847,152.937598,MORETON
FERNY HILLS,QLD,4055,-27.369847,152.937598,MORETON
FERNY HILLS DC,QLD,4055,-27.369847,152.937598,MORETON
UPPER KEDRON,QLD,4055,-27.369847,152.937598,MORETON
KELVIN GROVE,QLD,4059,-27.448419,153.013533,NORTHGATE
KELVIN GROVE DC,QLD,4059,-27.448419,153.013533,NORTHGATE
RED HILL,QLD,4059,-27.448419,153.013533,NORTHGATE
ASHGROVE,QLD,4060,-27.445603,152.99212,NORTHGATE
ASHGROVE WEST,QLD,4060,-27.445603,152.99212,NORTHGATE
THE GAP,QLD,4061,-27.443306,152.943847,MORETON
MILTON,QLD,4064,-27.471324,153.004781,NORTHGATE
MILTON BC,QLD,4064,-27.471324,153.004781,NORTHGATE
PADDINGTON,QLD,4064,-27.471324,153.004781,NORTHGATE
BARDON,QLD,4065,-27.463451,152.980035,NORTHGATE
AUCHENFLOWER,QLD,4066,-27.475531,152.993415,NORTHGATE
MOUNT COOT-THA,QLD,4066,-27.475531,152.993415,NORTHGATE
TOOWONG,QLD,4066,-27.475531,152.993415,NORTHGATE
TOOWONG BC,QLD,4066,-27.475531,152.993415,NORTHGATE
TOOWONG DC,QLD,4066,-27.475531,152.993415,NORTHGATE
ST LUCIA,QLD,4067,-27.493869,153.006059,NORTHGATE
ST LUCIA SOUTH,QLD,4067,-27.493869,153.006059,NORTHGATE
CHELMER,QLD,4068,-27.514343,152.976732,NORTHGATE
INDOOROOPILLY,QLD,4068,-27.514343,152.976732,NORTHGATE
INDOOROOPILLY CENTRE,QLD,4068,-27.514343,152.976732,NORTHGATE
TARINGA,QLD,4068,-27.514343,152.976732,NORTHGATE
BROOKFIELD,QLD,4069,-27.490924,152.897741,NORTHGATE
CHAPEL HILL,QLD,4069,-27.490924,152.897741,NORTHGATE
FIG TREE POCKET,QLD,4069,-27.490924,152.897741,NORTHGATE
KENMORE,QLD,4069,-27.490924,152.897741,NORTHGATE
KENMORE DC,QLD,4069,-27.490924,152.897741,NORTHGATE
KENMORE EAST,QLD,4069,-27.490924,152.897741,NORTHGATE
KENMORE HILLS,QLD,4069,-27.490924,152.897741,NORTHGATE
PINJARRA HILLS,QLD,4069,-27.490924,152.897741,NORTHGATE
PULLENVALE,QLD,4069,-27.490924,152.897741,NORTHGATE
UPPER BROOKFIELD,QLD,4069,-27.490924,152.897741,NORTHGATE
ANSTEAD,QLD,4070,-27.545591,152.87227,NORTHGATE
BELLBOWRIE,QLD,4070,-27.545591,152.87227,NORTHGATE
MOGGILL,QLD,4070,-27.545591,152.87227,NORTHGATE
UNIVERSITY OF QUEENSLAND,QLD,4072,-27.548962,152.330088,NORTHGATE
SEVENTEEN MILE ROCKS,QLD,4073,-27.550889,152.958818,HEATHWOOD DF
SINNAMON PARK,QLD,4073,-27.550889,152.958818,HEATHWOOD DF
JAMBOREE HEIGHTS,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
JINDALEE,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
MIDDLE PARK,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
MOUNT OMMANEY,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
RIVERHILLS,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
SUMNER,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
SUMNER PARK BC,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
WESTLAKE,QLD,4074,-27.5564,152.93284,HEATHWOOD DF
CORINDA,QLD,4075,-27.538924,152.981769,HEATHWOOD DF
GRACEVILLE,QLD,4075,-27.538924,152.981769,HEATHWOOD DF
GRACEVILLE EAST,QLD,4075,-27.538924,152.981769,HEATHWOOD DF
OXLEY,QLD,4075,-27.538924,152.981769,HEATHWOOD DF
SHERWOOD,QLD,4075,-27.538924,152.981769,HEATHWOOD DF
DARRA,QLD,4076,-27.567027,152.95327,HEATHWOOD DF
WACOL,QLD,4076,-27.567027,152.95327,HEATHWOOD DF
DOOLANDELLA,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
DURACK,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
INALA,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
INALA EAST,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
INALA HEIGHTS,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
RICHLANDS,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
RICHLANDS DC,QLD,4077,-27.612032,152.979454,HEATHWOOD DF
ELLEN GROVE,QLD,4078,-27.612653,152.950579,HEATHWOOD DF
FOREST LAKE,QLD,4078,-27.612653,152.950579,HEATHWOOD DF
HIGHGATE HILL,QLD,4101,-27.487699,153.018947,BRISBANE CENTRAL
SOUTH BRISBANE,QLD,4101,-27.487699,153.018947,BRISBANE CENTRAL
SOUTH BRISBANE BC,QLD,4101,-27.487699,153.018947,BRISBANE CENTRAL
WEST END,QLD,4101,-27.487699,153.018947,BRISBANE CENTRAL
BURANDA,QLD,4102,-27.499989,153.035349,BRISBANE CENTRAL
DUTTON PARK,QLD,4102,-27.499989,153.035349,BRISBANE CENTRAL
WOOLLOONGABBA,QLD,4102,-27.499989,153.035349,BRISBANE CENTRAL
ANNERLEY,QLD,4103,-27.511609,153.031832,HEATHWOOD DF
ANNERLEY DC,QLD,4103,-27.511609,153.031832,HEATHWOOD DF
FAIRFIELD,QLD,4103,-27.511609,153.031832,HEATHWOOD DF
FAIRFIELD GARDENS,QLD,4103,-27.511609,153.031832,HEATHWOOD DF
YERONGA,QLD,4104,-27.516831,153.017277,HEATHWOOD DF
MOOROOKA,QLD,4105,-27.532844,153.025089,HEATHWOOD DF
TENNYSON,QLD,4105,-27.532844,153.025089,HEATHWOOD DF
YEERONGPILLY,QLD,4105,-27.532844,153.025089,HEATHWOOD DF
BRISBANE MARKET,QLD,4106,-27.534195,152.99934,HEATHWOOD DF
ROCKLEA,QLD,4106,-27.534195,152.99934,HEATHWOOD DF
ROCKLEA DC,QLD,4106,-27.534195,152.99934,HEATHWOOD DF
SALISBURY,QLD,4107,-27.544798,153.029585,HEATHWOOD DF
SALISBURY EAST,QLD,4107,-27.544798,153.029585,HEATHWOOD DF
ARCHERFIELD,QLD,4108,-27.568388,153.024165,HEATHWOOD DF
ARCHERFIELD BC,QLD,4108,-27.568388,153.024165,HEATHWOOD DF
COOPERS PLAINS,QLD,4108,-27.568388,153.024165,HEATHWOOD DF
MACGREGOR,QLD,4109,-27.567572,153.07787,WEST SUBS
ROBERTSON,QLD,4109,-27.567572,153.07787,WEST SUBS
SUNNYBANK,QLD,4109,-27.567572,153.07787,WEST SUBS
SUNNYBANK HILLS,QLD,4109,-27.567572,153.07787,WEST SUBS
SUNNYBANK SOUTH,QLD,4109,-27.567572,153.07787,WEST SUBS
ACACIA RIDGE,QLD,4110,-27.589633,153.02787,WEST SUBS
ACACIA RIDGE BC,QLD,4110,-27.589633,153.02787,WEST SUBS
ACACIA RIDGE DC,QLD,4110,-27.589633,153.02787,WEST SUBS
HEATHWOOD,QLD,4110,-27.589633,153.02787,WEST SUBS
HEATHWOOD DF,QLD,4110,-27.589633,153.02787,WEST SUBS
LARAPINTA,QLD,4110,-27.589633,153.02787,WEST SUBS
PALLARA,QLD,4110,-27.589633,153.02787,WEST SUBS
WILLAWONG,QLD,4110,-27.589633,153.02787,WEST SUBS
NATHAN,QLD,4111,-27.553179,153.056433,HEATHWOOD DF
KURABY,QLD,4112,-27.606379,153.092491,WEST SUBS
EIGHT MILE PLAINS,QLD,4113,-27.575233,153.087585,WEST SUBS
RUNCORN,QLD,4113,-27.575233,153.087585,WEST SUBS
KINGSTON,QLD,4114,-27.660233,153.117675,SOUTH SUBS
LOGAN CENTRAL,QLD,4114,-27.660233,153.117675,SOUTH SUBS
LOGAN CITY BC,QLD,4114,-27.660233,153.117675,SOUTH SUBS
LOGAN CITY DC,QLD,4114,-27.660233,153.117675,SOUTH SUBS
WOODRIDGE,QLD,4114,-27.660233,153.117675,SOUTH SUBS
ALGESTER,QLD,4115,-27.611303,153.033518,WEST SUBS
PARKINSON,QLD,4115,-27.611303,153.033518,WEST SUBS
CALAMVALE,QLD,4116,-27.623928,153.050074,WEST SUBS
DREWVALE,QLD,4116,-27.623928,153.050074,WEST SUBS
STRETTON,QLD,4116,-27.623928,153.050074,WEST SUBS
BERRINBA,QLD,4117,-27.637982,153.083869,SOUTH SUBS
KARAWATHA,QLD,4117,-27.637982,153.083869,SOUTH SUBS
BROWNS PLAINS,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
BROWNS PLAINS BC,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
FORESTDALE,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
HERITAGE PARK,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
HILLCREST,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
REGENTS PARK,QLD,4118,-27.660763,153.04015,HEATHWOOD DF
UNDERWOOD,QLD,4119,-27.593616,153.108698,SOUTH SUBS
GREENSLOPES,QLD,4120,-27.512111,153.053021,BRISBANE CENTRAL
STONES CORNER,QLD,4120,-27.512111,153.053021,BRISBANE CENTRAL
HOLLAND PARK,QLD,4121,-27.519259,153.061369,SOUTH SUBS
HOLLAND PARK EAST,QLD,4121,-27.519259,153.061369,SOUTH SUBS
HOLLAND PARK WEST,QLD,4121,-27.519259,153.061369,SOUTH SUBS
TARRAGINDI,QLD,4121,-27.519259,153.061369,SOUTH SUBS
WELLERS HILL,QLD,4121,-27.519259,153.061369,SOUTH SUBS
MANSFIELD,QLD,4122,-27.53938,153.099025,SOUTH SUBS
MANSFIELD BC,QLD,4122,-27.53938,153.099025,SOUTH SUBS
MANSFIELD DC,QLD,4122,-27.53938,153.099025,SOUTH SUBS
MOUNT GRAVATT,QLD,4122,-27.53938,153.099025,SOUTH SUBS
MOUNT GRAVATT EAST,QLD,4122,-27.53938,153.099025,SOUTH SUBS
UPPER MOUNT GRAVATT,QLD,4122,-27.53938,153.099025,SOUTH SUBS
UPPER MOUNT GRAVATT BC,QLD,4122,-27.53938,153.099025,SOUTH SUBS
WISHART,QLD,4122,-27.53938,153.099025,SOUTH SUBS
ROCHEDALE,QLD,4123,-27.571214,153.12691,SOUTH SUBS
ROCHEDALE SOUTH,QLD,4123,-27.571214,153.12691,SOUTH SUBS
BORONIA HEIGHTS,QLD,4124,-27.690598,153.022217,HEATHWOOD DF
GREENBANK,QLD,4124,-27.690598,153.022217,HEATHWOOD DF
LYONS,QLD,4124,-27.690598,153.022217,HEATHWOOD DF
NEW BEITH,QLD,4124,-27.690598,153.022217,HEATHWOOD DF
SPRING MOUNTAIN,QLD,4124,-27.690598,153.022217,HEATHWOOD DF
MUNRUBEN,QLD,4125,-27.748611,153.025645,HEATHWOOD DF
PARK RIDGE,QLD,4125,-27.748611,153.025645,HEATHWOOD DF
PARK RIDGE SOUTH,QLD,4125,-27.748611,153.025645,HEATHWOOD DF
DAISY HILL,QLD,4127,-27.644265,153.153343,SOUTH SUBS
PRIESTDALE,QLD,4127,-27.644265,153.153343,SOUTH SUBS
SLACKS CREEK,QLD,4127,-27.644265,153.153343,SOUTH SUBS
SPRINGWOOD,QLD,4127,-27.644265,153.153343,SOUTH SUBS
SHAILER PARK,QLD,4128,-27.650622,153.165162,SOUTH SUBS
TANAH MERAH,QLD,4128,-27.650622,153.165162,SOUTH SUBS
LOGANHOLME,QLD,4129,-27.690846,153.178287,SOUTH SUBS
LOGANHOLME BC,QLD,4129,-27.690846,153.178287,SOUTH SUBS
LOGANHOLME DC,QLD,4129,-27.690846,153.178287,SOUTH SUBS
CARBROOK,QLD,4130,-27.687086,153.276026,SOUTH SUBS
CORNUBIA,QLD,4130,-27.687086,153.276026,SOUTH SUBS
LOGANLEA,QLD,4131,-27.675035,153.127293,SOUTH SUBS
MEADOWBROOK,QLD,4131,-27.675035,153.127293,SOUTH SUBS
CRESTMEAD,QLD,4132,-27.686848,153.087768,HEATHWOOD DF
CRESTMEAD DC,QLD,4132,-27.686848,153.087768,HEATHWOOD DF
MARSDEN,QLD,4132,-27.686848,153.087768,HEATHWOOD DF
CHAMBERS FLAT,QLD,4133,-27.735955,153.087955,HEATHWOOD DF
LOGAN RESERVE,QLD,4133,-27.735955,153.087955,HEATHWOOD DF
WATERFORD,QLD,4133,-27.735955,153.087955,HEATHWOOD DF
WATERFORD WEST,QLD,4133,-27.735955,153.087955,HEATHWOOD DF
COORPAROO,QLD,4151,-27.495194,153.057903,BRISBANE CENTRAL
COORPAROO BC,QLD,4151,-27.495194,153.057903,BRISBANE CENTRAL
COORPAROO DC,QLD,4151,-27.495194,153.057903,BRISBANE CENTRAL
CAMP HILL,QLD,4152,-27.493015,153.076507,SOUTH SUBS
CARINA,QLD,4152,-27.493015,153.076507,SOUTH SUBS
CARINA HEIGHTS,QLD,4152,-27.493015,153.076507,SOUTH SUBS
CARINDALE,QLD,4152,-27.493015,153.076507,SOUTH SUBS
BELMONT,QLD,4153,-27.504978,153.131443,BRISBANE CENTRAL
GUMDALE,QLD,4154,-27.490918,153.153345,SOUTH SUBS
RANSOME,QLD,4154,-27.490918,153.153345,SOUTH SUBS
WAKERLEY,QLD,4154,-27.490918,153.153345,SOUTH SUBS
CHANDLER,QLD,4155,-19.262174,146.779764,SOUTH SUBS
BURBANK,QLD,4156,-27.558921,153.163912,SOUTH SUBS
MACKENZIE,QLD,4156,-27.558921,153.163912,SOUTH SUBS
CAPALABA,QLD,4157,-27.525711,153.19336,SOUTH SUBS
CAPALABA BC,QLD,4157,-27.525711,153.19336,SOUTH SUBS
CAPALABA DC,QLD,4157,-27.525711,153.19336,SOUTH SUBS
CAPALABA WEST,QLD,4157,-27.525711,153.19336,SOUTH SUBS
SHELDON,QLD,4157,-27.525711,153.19336,SOUTH SUBS
THORNESIDE,QLD,4158,-27.482971,153.20107,SOUTH SUBS
BIRKDALE,QLD,4159,-27.498415,153.207434,SOUTH SUBS
ORMISTON,QLD,4160,-27.518815,153.255284,SOUTH SUBS
WELLINGTON POINT,QLD,4160,-27.518815,153.255284,SOUTH SUBS
ALEXANDRA HILLS,QLD,4161,-27.522774,153.220455,SOUTH SUBS
CLEVELAND,QLD,4163,-27.525781,153.26484,SOUTH SUBS
CLEVELAND DC,QLD,4163,-27.525781,153.26484,SOUTH SUBS
THORNLANDS,QLD,4164,-27.563211,153.256977,SOUTH SUBS
MOUNT COTTON,QLD,4165,-27.621843,153.235294,SOUTH SUBS
REDLAND BAY,QLD,4165,-27.621843,153.235294,SOUTH SUBS
VICTORIA POINT,QLD,4165,-27.621843,153.235294,SOUTH SUBS
VICTORIA POINT WEST,QLD,4165,-27.621843,153.235294,SOUTH SUBS
EAST BRISBANE,QLD,4169,-27.479652,153.045983,BRISBANE CENTRAL
KANGAROO POINT,QLD,4169,-27.479652,153.045983,BRISBANE CENTRAL
CANNON HILL,QLD,4170,-27.469678,153.097305,BRISBANE CENTRAL
MORNINGSIDE,QLD,4170,-27.469678,153.097305,BRISBANE CENTRAL
NORMAN PARK,QLD,4170,-27.469678,153.097305,BRISBANE CENTRAL
SEVEN HILLS,QLD,4170,-27.469678,153.097305,BRISBANE CENTRAL
BALMORAL,QLD,4171,-27.455696,153.06722,BRISBANE CENTRAL
BULIMBA,QLD,4171,-27.455696,153.06722,BRISBANE CENTRAL
HAWTHORNE,QLD,4171,-27.455696,153.06722,BRISBANE CENTRAL
MURARRIE,QLD,4172,-27.464118,153.109052,BRISBANE CENTRAL
TINGALPA,QLD,4173,-27.465869,153.133779,BRISBANE CENTRAL
TINGALPA BC,QLD,4173,-27.465869,153.133779,BRISBANE CENTRAL
TINGALPA DC,QLD,4173,-27.465869,153.133779,BRISBANE CENTRAL
HEMMANT,QLD,4174,-27.448586,153.12701,BRISBANE CENTRAL
LYTTON,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
PORT OF BRISBANE,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
WYNNUM,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
WYNNUM NORTH,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
WYNNUM PLAZA,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
WYNNUM WEST,QLD,4178,-27.4243,153.15545,BRISBANE CENTRAL
LOTA,QLD,4179,-27.465277,153.18128,BRISBANE CENTRAL
MANLY,QLD,4179,-27.465277,153.18128,BRISBANE CENTRAL
MANLY WEST,QLD,4179,-27.465277,153.18128,BRISBANE CENTRAL
AMITY,QLD,4183,-27.397888,153.439075,SOUTH SUBS
AMITY POINT,QLD,4183,-27.397888,153.439075,SOUTH SUBS
DUNWICH,QLD,4183,-27.397888,153.439075,SOUTH SUBS
NORTH STRADBROKE ISLAND,QLD,4183,-27.397888,153.439075,SOUTH SUBS
POINT LOOKOUT,QLD,4183,-27.397888,153.439075,SOUTH SUBS
COOCHIEMUDLO ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
KARRAGARRA ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
LAMB ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
MACLEAY ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
PEEL ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
PERULPA ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
RUSSELL ISLAND,QLD,4184,-27.574426,153.332293,SOUTH SUBS
BETHANIA,QLD,4205,-27.694398,153.155502,SOUTH SUBS
ALBERTON,QLD,4207,-27.721117,153.270056,SOUTH SUBS
BAHRS SCRUB,QLD,4207,-27.721117,153.270056,SOUTH SUBS
BANNOCKBURN,QLD,4207,-27.721117,153.270056,SOUTH SUBS
BEENLEIGH,QLD,4207,-27.721117,153.270056,SOUTH SUBS
BELIVAH,QLD,4207,-27.721117,153.270056,SOUTH SUBS
BUCCAN,QLD,4207,-27.721117,153.270056,SOUTH SUBS
CEDAR CREEK,QLD,4207,-27.721117,153.270056,SOUTH SUBS
EAGLEBY,QLD,4207,-27.721117,153.270056,SOUTH SUBS
EDENS LANDING,QLD,4207,-27.721117,153.270056,SOUTH SUBS
HOLMVIEW,QLD,4207,-27.721117,153.270056,SOUTH SUBS
LOGAN VILLAGE,QLD,4207,-27.721117,153.270056,SOUTH SUBS
LUSCOMBE,QLD,4207,-27.721117,153.270056,SOUTH SUBS
MOUNT WARREN PARK,QLD,4207,-27.721117,153.270056,SOUTH SUBS
STAPYLTON,QLD,4207,-27.721117,153.270056,SOUTH SUBS
STEIGLITZ,QLD,4207,-27.721117,153.270056,SOUTH SUBS
WINDAROO,QLD,4207,-27.721117,153.270056,SOUTH SUBS
WOLFFDENE,QLD,4207,-27.721117,153.270056,SOUTH SUBS
WOONGOOLBA,QLD,4207,-27.721117,153.270056,SOUTH SUBS
YARRABILBA,QLD,4207,-27.721117,153.270056,SOUTH SUBS
YATALA,QLD,4207,-27.721117,153.270056,SOUTH SUBS
YATALA DC,QLD,4207,-27.721117,153.270056,SOUTH SUBS
GILBERTON,QLD,4208,-27.745013,153.261095,SOUTH SUBS
JACOBS WELL,QLD,4208,-27.745013,153.261095,SOUTH SUBS
KINGSHOLME,QLD,4208,-27.745013,153.261095,SOUTH SUBS
NORWELL,QLD,4208,-27.745013,153.261095,SOUTH SUBS
ORMEAU,QLD,4208,-27.745013,153.261095,SOUTH SUBS
ORMEAU HILLS,QLD,4208,-27.745013,153.261095,SOUTH SUBS
COOMERA,QLD,4209,-27.866592,153.315314,SOUTH SUBS
PIMPAMA,QLD,4209,-27.866592,153.315314,SOUTH SUBS
UPPER COOMERA,QLD,4209,-27.866592,153.315314,SOUTH SUBS
WILLOW VALE,QLD,4209,-27.866592,153.315314,SOUTH SUBS
GUANABA,QLD,4210,-27.942395,153.233818,GOLD COAST
MAUDSLAND,QLD,4210,-27.942395,153.233818,GOLD COAST
OXENFORD,QLD,4210,-27.942395,153.233818,GOLD COAST
STUDIO VILLAGE,QLD,4210,-27.942395,153.233818,GOLD COAST
WONGAWALLAN,QLD,4210,-27.942395,153.233818,GOLD COAST
ADVANCETOWN,QLD,4211,-28.033052,153.279625,GOLD COAST
BEECHMONT,QLD,4211,-28.033052,153.279625,GOLD COAST
BINNA BURRA,QLD,4211,-28.033052,153.279625,GOLD COAST
CARRARA,QLD,4211,-28.033052,153.279625,GOLD COAST
CLAGIRABA,QLD,4211,-28.033052,153.279625,GOLD COAST
GAVEN,QLD,4211,-28.033052,153.279625,GOLD COAST
GILSTON,QLD,4211,-28.033052,153.279625,GOLD COAST
HIGHLAND PARK,QLD,4211,-28.033052,153.279625,GOLD COAST
